ID,Name,ProgramType,Address1,Address2,City,StateAbbr,StateName,Zip,Phone,GeneralEmail,Fax,WebSiteUrl,Latitude,Longitude,Distance,OpenHour,CenterIsOpen,CenterStatus,WhyClosed,IsValid,ServiceMessage,ContactName,ContactEmail,ContactPhone
32747252,Community Partnership Inc. - Raleigh,Youth Service Provider,3522 Haworth Drive,,Raleigh,NC,North Carolina,27609,919-781-3616,,919-782-1485,https://www.communitypartnerships.org/,35.82921,-78.633319,,,,,,1,,Carol Collins,carolc@community partnership.org,919-402-9400 ext. 420
32801733,Community Success Initiative,Youth Service Provider,1830-B Tillery Place,,Raleigh,NC,North Carolina,27604,919-754-5332,inquiry@communitysuccess.org,919-715-0165,https://www.communitysuccess.org/,35.804169,-78.622909,,,,,,1,Programs for justice-impacted job seekers,,,
32747257,EDSI - Helping Today's Youth,Youth Service Provider,1649 Old Louisburg Road,,Raleigh,NC,North Carolina,27604,313-271-2660,info@edsisolutions.com,,https://www.edsi.com/solutions/youth-programs,35.8030665913912,-78.6224660754886,,,,,,1,Programs for justice-impacted job seekers,Patrick Buford,pbuford@edsisolutions.com,
31209045,NCWorks Career Center- Capital Area (Raleigh),Comprehensive Center,1830-B Tillery Place,,Raleigh,NC,North Carolina,27604,919-715-0111,WakeCounty@NCWorks.gov,919-715-0164,https://capitalareancworks.com/job-seekers/adult-services/,35.804061,-78.621361,,Mon. - Thurs. 8:30 am - 5:00 pm Fri 8:30am-2:00pm,Y,,,1,,Alicia Price,aprice@edsisolutions.com,919-803-5328
32801257,Passage Home - REACH Program,Youth Service Provider,PO Box 28165,,Raleigh,NC,North Carolina,27611,919-834-0666,info@passagehome.org,,https://passagehome.org/reach/,35.7804,-78.6347,,,,,,3,,Jennifer Tisdale,info@passagehome.org,919-834-0666 ext.262
32801778,Stepup Ministries,Youth Service Provider,1701 Oberlin Road,,Raleigh,NC,North Carolina,27608,919-781-0156,info@stepupministry.org,,https://www.stepupministry.org/more-info,35.8073512,-78.6559962,,,,,,1,Programs for justice-impacted job seekers,,,
32747201,Telamon Corporation - North Carolina Administrative Office,Youth Service Provider,5560 Munford Road,,Raleigh,NC,North Carolina,27612-2621,866-437-9067,,,https://www.telamon.org/where-we-work/north-carolina/,35.8584694,-78.6998264,,,,,,1,,Stephanie Durant-Brooks,sdurantbrooks@telamon.org,
32838048,Telamon Corporation - North Carolina Administrative Office,Youth Service Provider,8340 NC Hwy 87,,Reidsville,NC,North Carolina,27320,910-705-5439,,,https://www.telamon.org/where-we-work/north-carolina/,36.3842217,-79.7433832,,,,,,1,,,,
32838054,Telamon Corporation - Person,Youth Service Provider,8340 NC Hwy 87,,Reidsville,NC,North Carolina,27320,910-705-5439,,,https://www.telamon.org/where-we-work/north-carolina/,36.3842217,-79.7433832,,,,,,1,,,,
32838058,Telamon Corporation - Rockingham,Youth Service Provider,8340 NC Hwy 87,,Reidsville,NC,North Carolina,27320,910-705-5439,,,https://www.telamon.org/where-we-work/north-carolina/,36.3842217,-79.7433832,,,,,,1,,,,
32747248,Choanoke Area Development Association (CADA),Youth Service Provider,120 Sessoms Drive,PO Box 530,Rich Square,NC,North Carolina,27869,252-539-4155,,252-539-2048,https://nc-cada.org/,36.2845,-77.28027,,,,,,1,,Sallie P. Surface,ssurface@nc-cada.org,252-539-4155
32838060,Tri-County Community College - Graham County Center,Youth Service Provider,145 Moose Branch Rd,,Robbinsville,NC,North Carolina,28771,828-479-9256,,,https://www.tricountycc.edu/,35.324705,-83.8099983,,,,,,1,,,,
31208200,NCWorks Career Center - Richmond County,Comprehensive Center,115 West Franklin Street,,Rockingham,NC,North Carolina,28379,910-997-9180,RichmondCounty@NCWorks.gov,910-997-9184,https://www.ptrc.org/services/workforce-development/wioa-individualized-career-services,34.938246,-79.777145,,"Monday - Thursday, 8:00am - 5pm and Friday, 8:00am - 12:00pm",Y,,,1,,Gervonia Manning,gmanning@pim-nc.org,910-277-3355
31209855,NCWorks Career Center- Edgecombe/Nash County,Comprehensive Center,793 Country Club Road,,Rocky Mount,NC,North Carolina,27804,252-467-9300,EdgecombeNash@NCWorks.gov,252-446-2720,https://www.ncworks.gov/vosnet/ContactUs.aspx,35.97114,-77.82363,,"Monday- Friday, 8:30 am-5:00pm,",Y,,,1,,Linda Joyner,ljoyner@oicone.org,
32747282,Piedmont Community College - Person,Youth Service Provider,1715 College Drive,,Roxboro,NC,North Carolina,27574,336-599-1181,,,https://piedmontcc.edu/,36.431417,-78.980412,,,,,,1,,Angela Webb,Angela.webb@piedmontcc.edu,336-322-2160
32747268,Foothills Regional Commission,Youth Service Provider,111 W Court St,,Rutherfordton,NC,North Carolina,28139,828-287-2281,,,https://frcnc.gov/,35.3638648986816,-81.9613876342773,,,,,,3,,Scott Dadson,sdadson@regionc.org,828-287-0262
31209788,NCWorks Career Center- Rutherford County,Comprehensive Center,223 Charlotte Road,,Rutherfordton,NC,North Carolina,28139,828-286-3042,RutherfordCounty@NCWorks.gov,828-286-3326,https://www.ncworks.gov/vosnet/ContactUs.aspx,35.365365,-81.953629,,Monday - Thursday 8:00am 4:30pm Closed 12pm-1pm for lunch  Friday 8am-12pm,Y,,,1,,Caleb Crowe,ccrow@rossworks.com,828-286-3042
32747277,North Carolina Tarheel ChalleNGe Academy - Salemburg,Youth Service Provider,600 North Main Street,PO Box 39,Salemburg,NC,North Carolina,28385,910-525-5520,ernest.king@ncdps.gov,,https://nc-tcachallenge.org/,35.0199567273887,-78.5023556554506,,,,,,1,,,,
32838035,Central Carolina Community College - West Harnett Center,Youth Service Provider,145 Olive Farm Drive,,Sanford,NC,North Carolina,27332,910-814-8899,,919-498-8907,https://www.cccc.edu/locations/harnett/locations/whc.php,35.334302,-79.092184,,,,,,1,Programs for justice-impacted job seekers,,,
31209824,NCWorks Career Center - Lee County,Comprehensive Center,1909 Lee Avenue,,Sanford,NC,North Carolina,27330,919-775-2241,LeeCounty@NCWorks.gov,919-775-2243,https://www.ncworks.gov/vosnet/Default.aspx,35.460038,-79.15429,,Mon - Thurs. 8:30am - 4:30pm; Fri  8:30 - 2:00 PM,Y,,,1,,Ellis Monroe,emonroe@edsi.com,919-775-2241
32747269,Johnston County Industries - Headquarters,Youth Service Provider,1100 East Preston Street,,Selma,NC,North Carolina,27576,919-743-8700,s.bain@jcindustries.com,,https://jcindustries.com,35.525735,-78.283605,,,,,,1,Programs for justice-impacted job seekers,Latasha Chestnutt,Latasha.chestnutt@jcindustries.com,910-292-1701
31207904,NCWorks Career Center- Brunswick County,Comprehensive Center,5300-7 Main Street,,Shallotte,NC,North Carolina,28470,910-754-6120,BrunswickCounty@NCWorks.gov,910-754-2434,https://capefearcog.org/workforce-development/,33.962648,-78.399332,,"Monday-Friday, 8:30am-4:30 pm",Y,,,1,,Jillian Hardin,jillian.hardin@ncworks.gov,910-754-6120
32747711,Cleveland County Schools,Youth Service Provider,400 W Marion Street,,Shelby,NC,North Carolina,28150,704-476-8000,,704-476-8300,https://www.clevelandcountyschools.org/,35.292908,-81.545563,,,,,,1,,Tony Fogleman,tfogleman@clevelandcountyschools.org,
32838034,Central Carolina Community College - Siler City Center,Youth Service Provider,400 Progress Boulevard,,Siler City,NC,North Carolina,27344-3032,919-545-8663,,919-545-8660,https://www.cccc.edu/locations/chatham/locations/scc.php,35.724938,-79.424659,,,,,,1,Programs for justice-impacted job seekers,,,
32692288,NCWorks Career Center at the Salvation Army,Affiliate Center,126 Village Lake Road,,Siler City,NC,North Carolina,27344,919-715-0111,ChathamCounty@NCWorks.gov,,https://www.cccc.edu/careercenter/,35.7392352,-79.4694362,,,Y,,,1,,Ellis Monroe,emonroe@edsi.com,919-615-1919
32747270,Johnston County Industries - Smithfield,Youth Service Provider,912 North Brightleaf Blvd,,Smithfield,NC,North Carolina,27577,919-934-1029,,,https://jcindustries.com,35.514999,-78.32435,,,,,,1,Programs for justice-impacted job seekers,Ken Chambers,Ken.chambers@jcindustries.com,910-590-2970
32692264,NCWorks Career Center- Alleghany County,Affiliate Center,115 D Atwood Street,,Sparta,NC,North Carolina,28675,336-372-9675,AlleghanyCounty@NCWorks.gov,336-372-4306,https://www.ncworks.gov/vosnet/Default.aspx,36.5016,-81.1252,,Wednesday  8:30am-5pm (Closed 12pm - 1pm),Y,,,3,,Melissa Bowman,mbowman@goodwillnwnc.org,336-372-9675
32747715,Mayland Community College,Youth Service Provider,200 Mayland Drive,,Spruce Pine,NC,North Carolina,28777,828-765-7351,,,https://www.mayland.edu/,35.9029,-82.0693,,,,,,3,,Pam Wilson,pam.wilson@nccommerce.com,828-682-6618
32653829,NCWorks Access Point - Mitchell County,Affiliate Center,200 Mayland Drive,,Spruce Pine,NC,North Carolina,28777,828-766-1195,MitchellCounty@NCWorks.gov,828-766-1286,https://www.ncworks.gov/vosnet/Default.aspx,35.9352569580078,-82.0180892944336,,"Tues-Thur 9:00am-4pm, Closed 12pm-1pm;",Y,,,1,,April Jones,ajones@mayland.edu,828-682-1195
32747267,"I-Care, Inc.",Youth Service Provider,1415 Shelton Avenue,,Statesville,NC,North Carolina,28677,704-872-8141,,704-871-1299,https://www.icare-inc.org/,35.76508,-80.88485,,,,,,1,,Shelton Moore,shelton.moore@icare-inc.org,704-872-8141
31208914,NCWorks Career Center- Iredell County/ Statesville,Comprehensive Center,133 Island Ford Road,,Statesville,NC,North Carolina,28625,704-878-4241,Iredell.Statesville@NCWorks.gov,704-878-3278,https://www.ncworks.gov/vosnet/ContactUs.aspx?enc=jTyox68kKdXLoxIAo//Ufg==,35.795867,-80.939871,,Monday - Friday 8am-4:30pm; Closed for lunch 1pm-2pm for lunch. Closes the 2nd Friday of each month at noon.,Y,,,1,,Tania Jones,tania.jones@equusworks.com,704-878-4241
32838039,Davidson County Community College - Davidson,Youth Service Provider,297 DCC Road,,Thomasville,NC,North Carolina,27360,336-249-8186,,,https://www.davidsondavie.edu/,35.864956,-80.181687,,,,,,1,,,,
32747271,Jones County Public Schools,Youth Service Provider,320 W Jones Street,,Trenton,NC,North Carolina,28555,252-448-2531,,,https://www.jonesnc.net/,35.0648,-77.35839,,,,,,1,,Otis Smallwood,,252-448-2531
31208379,NCWorks Career Center- Montgomery County,Comprehensive Center,1011 Page Street,,Troy,NC,North Carolina,27371,910-898-9600,MontgomeryCounty@NCWorks.gov,910-576-2176,https://www.ncworks.gov/vosnet/ContactUs.aspx,35.365781,-79.872054,,"Monday-Thursday 8:00am to 5:00pm, Friday 8:00am to 3:00pm",Y,,,1,,Felicia Crawford,felicia.crawford@ncworks.gov,
31209404,NCWorks Career Center- Anson County,Comprehensive Center,514 N Washington Street,Lockhart-Taylor Center,Wadesboro,NC,North Carolina,28170-2137,704-272-5479,AnsonCounty@NCWorks.gov,704-694-9070,,34.970937,-80.071709,,Mon-Fri 8:00am-4:30 pm;( Closed 12pm-1pm) Closes the 2nd Friday of each month at noon,Y,,,1,,Eric Sturdivant,Eric.Sturdivant@rescare.com,704-272-5475
32747205,Warren County Schools,Youth Service Provider,109 Cousin Lucys Lane,PO Box 110,Warrenton,NC,North Carolina,27589,252-257-3184,,252-257-5357,https://www.warrenk12nc.org/,36.39497,-78.15724,,,,,,1,,Erin Conner,econner@warrenk12nc.org,252-257-3184 ext. 1242
31210190,NCWorks Career Center- Beaufort County,Comprehensive Center,1502 N. Market Street,,Washington,NC,North Carolina,27889,252-940-0900,BeaufortCounty@NCWorks.gov,252-940-5860,,35.5560073852539,-77.0461807250977,,Monday and Wednesday 8:30am-4:30pm Closes 1:00pm-1:30pm for lunch,Y,,,1,,Tom Leigh,Tom.Leigh@nccommerce.com,252-940-0900
32747265,Haywood County Schools,Youth Service Provider,1233 North Main Street,,Waynesville,NC,North Carolina,28786,828-456-2400,,828-456-2438,https://www.haywood.k12.nc.us/,35.4968,-82.97256,,,,,,1,,Kyle Ledford,keldford@haywood.k.12.nc.us,828-454-6591
32747206,Weldon City Schools,Youth Service Provider,301 Mulberry Street,,Weldon,NC,North Carolina,27890,252-536-4821,,,https://www.weldoncityschools.org/,36.4271,-77.60012,,,,,,1,,Phyllis Neville,nevillep@weldoncityschools.k12.nc.us,252-536-6382
31207917,NCWorks Career Center- Columbus County,Comprehensive Center,4564 Chadbourn Highway,Located at Southeastern CC Building A,Whiteville,NC,North Carolina,28472,910-788-6261,ColumbusCounty@NCWorks.gov,910-642-5658,https://capefearcog.org/workforce-development/,34.328017,-78.788666,,Monday-Thursday 8:00am-5:00pm   Friday 8:00am-3:00pm,Y,,,1,,Amaris Roberts,amaris.roberts@sccnc.edu,910-788-6277
32747199,Southeastern Community College,Youth Service Provider,4564 Chadbourn Hwy,PO Box 151,Whiteville,NC,North Carolina,28472,910-642-7141,,910-642-5658,https://sccnc.edu/,34.333393,-78.785093,,,,,,1,,Sonya Shipman,sshipman@sccnc.edu,910-642-7141
32838049,Telamon Corporation - Columbus,Youth Service Provider,1424 South JK Powell Boulevard,,Whiteville,NC,North Carolina,28472,910-212-4360,,,https://www.telamon.org/where-we-work/north-carolina/,34.310809,-78.714884,,,,,,1,,,,
32747200,Telamon Corporation - Wilson,Youth Service Provider,302 West Tarboro Street,,Whiteville,NC,North Carolina,27893,252-360-1893,,,https://www.telamon.org/where-we-work/north-carolina/,35.724197,-77.915178,,,,,,1,,Suzanne Orozco,sorozco@telamon.org,919-239-8116
32747207,Wilkes Community College,Youth Service Provider,1328 S. Collegiate Drive,,Wilkesboro,NC,North Carolina,28697,336-838-6100,,,https://www.wilkescc.edu/,36.138,-81.1781,,,,,,3,,Kim Bell,kim.bell@wilkescc.edu,336-838-5164
31210090,NCWorks Career Center- Martin County,Comprehensive Center,"1161 Kehukee Park Rd, Bldg 1, Room 12",,Williamston,NC,North Carolina,27892,252-792-7816,MartinCounty@NCWorks.gov,,https://www.ncworks.gov/vosnet/ContactUs.aspx?enc=jTyox68kKdXLoxIAo//Ufg==,35.836223,-77.094293,,"Mon and Wed , 8:30am-4:30pm Closed 1:00pm-1:30pm for lunch",Y,,,1,,Emanuel Sepulveda,emanuel.sepulveds@ncworks.gov,252-355-9067 ext.233
32747272,"Leading Into New Communities (LINC), Inc.",Youth Service Provider,222 Division Drive,,Wilmington,NC,North Carolina,28401,910-332-1132,info@lincnc.org,910-332-1145,https://lincnc.org/,34.26354,-77.92573,,,,,,1,Programs for justice-impacted job seekers,Frankie Roberts,froberts@lincnc.org,910-762-4635
32513040,NCWorks Career Center - Pender County Outreach Locations,Comprehensive Center,1994 South 17th Street,,Wilmington,NC,North Carolina,28401,910-251-5777,newhanovercounty@ncworks.gov,910-251-5795,https://capefearcog.org/workforce-development/,34.210451,-77.924178,,Monday- Friday 8:30am-4:30pm,Y,,,1,,Kerry Christo,kerry.christo@ncworks.gov,910-251-5777
31208712,NCWorks Career Center- New Hanover County,Comprehensive Center,1994 S. 17th Street,,Wilmington,NC,North Carolina,28401,910-945-6900,NewHanoverCounty@NCWorks.gov,910-251-5795,https://capefearcog.org/workforce-development/,34.2104034423828,-77.9244155883789,,M-F 8:30am-4:30pm,Y,,,1,,Diego Palacios,diego.palacios@ncworks.gov,910-945-6902 ext.257
32747280,Opportunity & Industrialization Center of Wilson County,Youth Service Provider,801 Reid Street East,,Wilson,NC,North Carolina,27893,252-291-0038,,,http://www.oicwilson.org/jobs/,35.7233,-77.89829,,,,,,1,Programs for justice-impacted job seekers,Howard Jones,hjones@oicwilson.org,
32820081,Bertie County Career Center -Satellite Office,Affiliate Center,409 Granville Street,,Windsor,NC,North Carolina,27983,252-794-4861 Ext. 175,BertieCounty@NCWorks.gov,,,36.00302505,-76.95426178,,Tuesdays  8:30am-4:30pm Closes 1:00pm-1:30pm for lunch,Y,,,3,,Courtney Garza,courtney.garza@ncworks.gov,252-794-4861 ext.175
32838050,Telamon Corporation - Forsyth,Youth Service Provider,2700 University Parkway,,Winston Salem,NC,North Carolina,27105,336-464-0520,,,https://www.telamon.org/where-we-work/north-carolina/,36.124713,-80.259212,,,,,,1,,,,
32747249,City of Winston-Salem - YouthBuild,Youth Service Provider,101 North Main Street,,Winston-Salem,NC,North Carolina,27101,336-397-7770,youthbuild@cityofws.org,,https://www.cityofws.org/3233/Youth-Teen-Initiative,36.0948768943369,-80.2424236871553,,,,,,1,,Sharon D. Johnson,sharonj@cityofws.org,
32838037,Community Partnership Inc. - Winston-Salem,Youth Service Provider,7830 North Point Boulevard,Suite 203,Winston-Salem,NC,North Carolina,27106,336-331-3997,,336-448-5772,https://www.communitypartnerships.org/,36.151484,-80.277171,,,,,,1,,,,
32747259,Goodwill Industries of North Carolina - Winston-Salem,Youth Service Provider,2701 University Pkwy,,Winston-Salem,NC,North Carolina,27105,336-724-3621,,,https://www.goodwillnwnc.org/,36.12495,-80.25724,,,,,,1,,Deon Carter,dicarter@goodwillnwnc.org,336-727-3621
32801319,Goodwill Industries of Northwest North Carolina - Youth Programs,Youth Service Provider,2701 University Parkway,PO Box 4299,Winston-Salem,NC,North Carolina,27115,336-724-3621,info@goodwillnwnc.org,,https://www.goodwillnwnc.org/programs-and-services/,36.124898,-80.257404,,,,,,1,,,,
31208965,NCWorks Career Center- Forsyth County,Comprehensive Center,2701 University Parkway,,Winston-Salem,NC,North Carolina,27105,336-464-0520,ForsythCounty@NCWorks.gov,336-464-0519,https://www.ptrc.org/services/workforce-development/wioa-individualized-career-services,36.12499,-80.25735,,"Monday - Thursday 8:00 am. - 5:00 pm, Fridays 8:30am - 12:00pm",Y,,,1,,Devita Ewell,dewell@goodwillnwnc.org,336-724-3621 ext.1334
32747187,Pitt Community College,Youth Service Provider,1986 Pitt Tech Road,,Winterville,NC,North Carolina,28590,252-493-7200,,,https://pittcc.edu/,35.55058,-77.40722,,,,,,1,,Dr. Kristin S. Braswell,kbraswell@email.pittcc.edu,252-493-7260
31208354,Yadkin County Workforce Center,Affiliate Center,233 East Main Street (Yadkin County Public Library),,Yadkinville,NC,North Carolina,27055,336-415-6120,YadkinCounty@NCWorks.gov,,https://www.ncworks.gov/vosnet/ContactUs.aspx?tab=4,36.134871,-80.657126,,"2nd & 4th Friday of each month, 9a â€“ 12p",Y,,,1,,Faith Bartlett,fbartlett@ptrc.org,336-904-0300
32747283,Piedmont Community College - Caswell,Youth Service Provider,331 Piedmont Drive,,Yanceyville,NC,North Carolina,27379,336-694-5707,,,https://piedmontcc.edu/,36.400101,-79.326005,,,,,,1,,Cynthia Claiborne,Cynthia.Claiborne@piedmontcc.edu,336-694-8062
32838057,Telamon Corporation - North Carolina Administrative Office,Youth Service Provider,,,,NC,North Carolina,,,,,,35.545325,-79.390757,,,,,,3,,,,
64578,Job Service North Dakota - Bismarck Workforce Center,Comprehensive Center,1601 East Century Avenue,,Bismarck,ND,North Dakota,58503,701-328-5000,infojsbis@nd.gov,701-328-5050,https://www.jobsnd.com/job-seeker/office-locations/bismarck,46.837966,-100.769795,,"8:00 AM - 5:00 PM  Mon, Tue, Wed & Fri  9:00 AM - 5:00 PM  Thur (CT)",Y,,,1,,Caitlin Georgina,cgeorgina@nd.gov,701-328-5052
32747208,"Youth Services, Inc. - Bismarck",Youth Service Provider,217 W Rosser Ave,,Bismarck,ND,North Dakota,58501,701-255-6909,bismarck@youthworksnd.org,,https://youthworksnd.org/bismarck/,46.80833,-100.79338,,,,,,1,Programs for justice-impacted job seekers,,,
46778,Job Service North Dakota - Devils Lake,Comprehensive Center,301 College Drive South,,Devils Lake,ND,North Dakota,58301,701-662-9300,infojsdl@nd.gov,701-662-9310,https://www.jobsnd.com/job-seeker,48.106782,-98.865273,,8:00 AM - 5:00 PM (CT)  Monday-Friday,Y,,,1,,Lacey McKay,Lacey.mckay@nd.gov,701-662-9324
79070,Job Service North Dakota - Dickinson,Comprehensive Center,66 Osborn Drive,,Dickinson,ND,North Dakota,58601,701-227-3100,infojsdk@nd.gov,701-227-3111,https://www.jobsnd.com/job-seeker,46.892475,-102.784947,,M-F 8:00 am - 5:00 pm  (MT),Y,,,1,,Mary Urlacher,murlacher@nd.gov,701-227-3100
35856,Fargo Job Service,Comprehensive Center,1350 32nd Street South,,Fargo,ND,North Dakota,58103,701-239-7300,jsndfgo@nd.gov,701-239-7350,https://www.jobsnd.com/job-seeker,46.860483,-96.83006,,8:00 AM - 5:00 PM Mon.- Fri.,Y,,,1,,Jaci Gately,jgately@nd.gov,701-239-7311
32838250,"Youth Services, Inc. - Fargo",Youth Service Provider,1330 18th Ave S,,Fargo,ND,North Dakota,58103,701-232-8558,youthworks@youthworksnd.org,,https://youthworksnd.org/fargo/,46.851706,-96.801124,,,,,,1,Programs for justice-impacted job seekers,,,
32699,Grand Forks Job Service,Comprehensive Center,1501 28th Avenue South,,Grand Forks,ND,North Dakota,58201,701-795-3700,infojsgf@nd.gov,701-795-3750,https://www.jobsnd.com/job-seeker,47.893096,-97.048167,,8:00am - 5: 00pm Mon. - Fri.,Y,,,1,,Cathy Keegan,keegancatherine@nd.gov,701-795-3797
32838252,"Youth Services, Inc. - Grand Forks",Youth Service Provider,311 Kittson Avenue,,Grand Forks,ND,North Dakota,58201,,,,https://youthworksnd.org/grand-forks/,47.923979,-97.029281,,,,,,1,Programs for justice-impacted job seekers,,,
64275,Job Service North Dakota - Jamestown,Comprehensive Center,1307 12th Ave NE,Suite 3,Jamestown,ND,North Dakota,58401,701-253-6200,infojsjm@nd.gov,701-253-6222,https://www.jobsnd.com/job-seeker,46.921021,-98.692004,,8 :00 AM - 5:00 PM   Monday - Friday,Y,,,1,,Greg Rasmussen,girasmussen@nd.gov,701-253-6200
82787,Job Service North Dakota - Minot,Comprehensive Center,3416 North Broadway,,Minot,ND,North Dakota,58703,701-857-7500,infojsmn@nd.gov,701-857-7550,https://www.jobsnd.com/job-seeker,48.27277,-101.295466,,"8 am – 5 pm Monday, Tuesday, Wednesday & Friday, 9 am – 5 pm Thursday.",Y,,,1,,Andrea Butler,abutler@nd.gov,701-857-7718
32838251,"Youth Services, Inc. - Minot",Youth Service Provider,315 S. Main Street,Ste 105,Minot,ND,North Dakota,58701,701-837-6519,,,https://youthworksnd.org/minot/,48.232806,-101.292583,,,,,,1,Programs for justice-impacted job seekers,,,
14318,Job Service North Dakota - Wahpeton,Comprehensive Center,524 2nd Avenue North,,Wahpeton,ND,North Dakota,58075-4418,701-671-1550,infojswp@nd.gov,701-671-1575,https://www.jobsnd.com/job-seeker,46.265092,-96.607244,,"8:00am - 5:00pm (CT),  Monday -  Friday and through the noon hour",Y,,,1,,TJ Just,justterrance@nd.gov,701-671-1584
47258,Job Service North Dakota - Williston,Comprehensive Center,422 1st Avenue West,,Williston,ND,North Dakota,58801,701-774-7900,infojswl@nd.gov,701-774-7925,https://www.jobsnd.com/job-seeker,48.147686,-103.623444,,"Mon, Tue, Wed, Fri 8:00am - 5:00pm (CT); Thur 10am-5pm",Y,,,1,,Catherine Bauer,cbauer@nd.gov,701-774-7911
82575,Nebraska Department of Labor Beatrice Career Center,Comprehensive Center,2317 North 6th st.,Suite 3,Beatrice,NE,Nebraska,68310-1408,402-223-6060 Ext: Reemployment Services #5,ndol.beatricewfd@nebraska.gov,,https://dol.nebraska.gov/ReemploymentServices,40.290231,-96.748972,,8-5 Mon-Fri,Y,,,1,,Tiffany Rasmussen (WIOA not Youth),Tiffany.Rasmussen@nebraska.gov,402-223-6082
29557,Columbus Career Center,Comprehensive Center,3100 23rd Street,Suite 22,Columbus,NE,Nebraska,68601-4254,402-564-7160,NDOL.neworkshelp@nebraska.gov,402-563-2715,https://dol.nebraska.gov/ReemploymentServices,41.438749,-97.365615,,8:00 to 5:00 Monday through Friday,Y,,,1,,Youth Services,ndol.columbua@nebraska.gov,402-564-7160
43897,"American Job Center, Department of Labor - Grand Island",Comprehensive Center,203 E. Stolley Park Road,Suite A,Grand Island,NE,Nebraska,68801,308-385-6300,rkissinger@dol.state.ne.us,308-385-6029,https://nrrs.ne.gov/resource/29851/72,40.9015821,-98.3377895,,"Monday - Friday, 8:00 a.m. to 5:00 p.m.",Y,,,1,,Youth Services,ndol.grandislandwfd@nebraska.gov,308-385-6300
73494,Lexington Workforce Development,Affiliate Center,1501 Plum Creek Pkwy,Suite #3,Lexington,NE,Nebraska,68850-1212,308-324-2064,NDOL.LexingtonWFD@nebraska.gov,308-324-6320,https://dol.nebraska.gov/ReemploymentServices,40.762304,-99.739564,,Mon- Fri 8:00 a.m. -  5:00 p.m.,Y,,,1,,Iridian Gomez,iridian.gomez@nebraska.gov,308-324-2064
4032,American Job Center of Lancaster and Saunders Counties (Lincoln),Comprehensive Center,1330 N Street,Suite A,Lincoln,NE,Nebraska,68508,402-441-1640 Ext. 1,ndol.lincolnwfd@nebraska.gov,,https://ajc.lincoln.ne.gov/,40.812801,-96.701809,,Monday - Friday 8:00am-5:00pm,Y,,,1,,Youth Services,ndol.lincolnwfd@nebraska.gov,402-441-1640
32801741,Center for People in Need - Opening Doors Community Reentry,Youth Service Provider,3901 North 27th Street,,Lincoln,NE,Nebraska,68521-4177,402-476-4357,openingdoors@cfpin.org,,https://centerforpeople.org/,40.850271,-96.684748,,,,,,1,Programs for justice-impacted job seekers,,,
32801739,Goodwill Lincoln - Job Connection,Youth Service Provider,2100 Judson Street,,Lincoln,NE,Nebraska,68521,402-438-2022,,,https://lincolngoodwill.org/,40.845982,-96.690482,,,,,,1,Programs for justice-impacted job seekers,,,
32747209,Indian Center Inc.,Youth Service Provider,1100 Military Road,,Lincoln,NE,Nebraska,68508-1047,402-937-7110,,,https://www.indiancenterinc.org/,40.831005,-96.705009,,,,,,1,,Rose Springer,,402-438-5231 ext. 104
32801737,Released and Restored,Youth Service Provider,PO Box 22962,,Lincoln,NE,Nebraska,68542,402-806-0565,info@releasedandrestored.org,,https://releasedandrestored.org/,40.7772,-96.7043,,,,,,3,Programs for justice-impacted job seekers,,,
11486,Nebraska City Workforce Development,Affiliate Center,917 Wildwood Lane,Suite 104,Nebraska City,NE,Nebraska,68410,402-873-3384,ndol.nebraskacitywfd@nebraska.gov,,https://dol.nebraska.gov/ReemploymentServices,40.669153,-95.883997,,"Tue & Wed, 8:00am to 5:00pm; Thur, 8;00am to 12:00pm; Closed Mon & Fri",Y,,,1,,Youth Services,ndol.nebraskacitywfd@nebraska.gov,402-873-3384
16863,North Platte Career Center,Comprehensive Center,600 E. Francis,Suite 9,North Platte,NE,Nebraska,69101,308-535-8320,NDOL.NorthPlatteWFD@nebraska.gov,308-535-8085,https://dol.nebraska.gov/ReemploymentServices,41.1225036679918,-100.75778854495,,8:00 a.m. to 5:00 p.m.,Y,,,1,,Call For Appointment,ndol.northplatte@nebraska.gov,308-535-8320
32747723,Goodwill - Omaha - YouthBuild,Youth Service Provider,4805 N 72nd Street,,Omaha,NE,Nebraska,68134,402-341-4609,,,https://goodwillomaha.org/youthbuild-americorps/,41.302261,-96.021395,,,,,,1,,Miriam Blair,mblair@goodwillomaha.org,
32801738,Goodwill Omaha - Employment Solutions,Youth Service Provider,4805 North 72nd Street,,Omaha,NE,Nebraska,68134,402-951-2919,salba@goodwillomaha.org,,https://goodwillomaha.org/event/employment-solutions-career-fair/,41.302206,-96.021251,,,,,,1,Programs for justice-impacted job seekers,,,
32509939,Heartland Workforce Solutions,Comprehensive Center,5752 Ames Avenue,,Omaha,NE,Nebraska,68104,402-444-4700,ndol.omahawfd@nebraska.gov,,https://hws-ne.org/career-seekers/,41.299632,-96.002016,,Monday - Friday 8am - 5pm,Y,,,1,,Andrea Womacque,awomacque@hws-ne.org,402-444-4700
